period,fuel-name,state-name,value,value-units
1999,Coal,New York,30.146686,million metric tons of CO2
1999,Petroleum,New York,106.44788,million metric tons of CO2
1999,Natural Gas,New York,69.139368,million metric tons of CO2
2000,Coal,New York,.026979,million metric tons of CO2
2000,Petroleum,New York,17.674225,million metric tons of CO2
2000,Natural Gas,New York,21.920203,million metric tons of CO2
2000,All Fuels,New York,39.621407,million metric tons of CO2
2000,Coal,New York,.217932,million metric tons of CO2
2000,Petroleum,New York,11.891201,million metric tons of CO2
2000,Natural Gas,New York,20.039132,million metric tons of CO2
2019,Petroleum,Nevada,21.552631,million metric tons of CO2
2019,Natural Gas,Nevada,16.647906,million metric tons of CO2
2020,Coal,Nevada,0,million metric tons of CO2
2020,Petroleum,Nevada,.166505,million metric tons of CO2
2020,Natural Gas,Nevada,2.524601,million metric tons of CO2
2020,All Fuels,Nevada,2.691106,million metric tons of CO2
2020,Coal,Nevada,0,million metric tons of CO2
2020,Petroleum,Nevada,.559352,million metric tons of CO2
2020,Natural Gas,Nevada,1.417723,million metric tons of CO2
2020,All Fuels,Nevada,1.977075,million metric tons of CO2
2020,Coal,Nevada,0,million metric tons of CO2
2020,Petroleum,Nevada,15.226601,million metric tons of CO2
2020,Natural Gas,Nevada,.276137,million metric tons of CO2
2020,All Fuels,Nevada,15.502739,million metric tons of CO2
2020,Coal,Nevada,2.095425,million metric tons of CO2
2020,Petroleum,Nevada,.00556,million metric tons of CO2
2020,Natural Gas,Nevada,11.163745,million metric tons of CO2
2020,All Fuels,Nevada,13.264731,million metric tons of CO2
2020,Coal,Nevada,.565183,million metric tons of CO2
2020,Petroleum,Nevada,1.186636,million metric tons of CO2
2020,Natural Gas,Nevada,1.012682,million metric tons of CO2
2020,All Fuels,Nevada,2.764501,million metric tons of CO2
2020,All Fuels,Nevada,36.200151,million metric tons of CO2
2020,Coal,Nevada,2.660608,million metric tons of CO2
2020,Petroleum,Nevada,17.144654,million metric tons of CO2
2020,Natural Gas,Nevada,16.394889,million metric tons of CO2
2021,Coal,Nevada,0,million metric tons of CO2
2021,Petroleum,Nevada,.162587,million metric tons of CO2
2021,Natural Gas,Nevada,2.458569,million metric tons of CO2
2021,All Fuels,Nevada,2.621156,million metric tons of CO2
2021,Coal,Nevada,0,million metric tons of CO2
2021,Petroleum,Nevada,.593094,million metric tons of CO2
2021,Natural Gas,Nevada,1.685078,million metric tons of CO2
2021,All Fuels,Nevada,2.278172,million metric tons of CO2
2021,Coal,Nevada,0,million metric tons of CO2
2021,Petroleum,Nevada,17.520261,million metric tons of CO2
2021,Natural Gas,Nevada,.252804,million metric tons of CO2
2021,All Fuels,Nevada,17.773065,million metric tons of CO2
2021,Coal,Nevada,2.899785,million metric tons of CO2
2021,Petroleum,Nevada,.006821,million metric tons of CO2
1982,Petroleum,New Mexico,.408941,million metric tons of CO2
1982,Natural Gas,New Mexico,1.210871,million metric tons of CO2
1982,All Fuels,New Mexico,1.639018,million metric tons of CO2
1982,Coal,New Mexico,0,million metric tons of CO2
1982,Petroleum,New Mexico,9.887809,million metric tons of CO2
1982,Natural Gas,New Mexico,1.944827,million metric tons of CO2
1982,All Fuels,New Mexico,11.832636,million metric tons of CO2
1982,Coal,New Mexico,21.167187,million metric tons of CO2
1982,Petroleum,New Mexico,.147559,million metric tons of CO2
1982,Natural Gas,New Mexico,2.421158,million metric tons of CO2
1982,All Fuels,New Mexico,23.735905,million metric tons of CO2
1982,Coal,New Mexico,.261208,million metric tons of CO2
1982,Petroleum,New Mexico,1.825785,million metric tons of CO2
1982,Natural Gas,New Mexico,4.073673,million metric tons of CO2
1982,All Fuels,New Mexico,6.160667,million metric tons of CO2
1982,All Fuels,New Mexico,45.177792,million metric tons of CO2
1982,Coal,New Mexico,21.451538,million metric tons of CO2
1982,Petroleum,New Mexico,12.601981,million metric tons of CO2
1982,Natural Gas,New Mexico,11.124273,million metric tons of CO2
1983,Coal,New Mexico,.003361,million metric tons of CO2
1983,Petroleum,New Mexico,.420858,million metric tons of CO2
1983,Natural Gas,New Mexico,1.468442,million metric tons of CO2
1983,All Fuels,New Mexico,1.892661,million metric tons of CO2
1983,Coal,New Mexico,.01767,million metric tons of CO2
1983,Petroleum,New Mexico,1.102729,million metric tons of CO2
1983,Natural Gas,New Mexico,1.237646,million metric tons of CO2
1983,All Fuels,New Mexico,2.358044,million metric tons of CO2
1983,Coal,New Mexico,0,million metric tons of CO2
1983,Petroleum,New Mexico,9.03933,million metric tons of CO2
1983,Natural Gas,New Mexico,1.675432,million metric tons of CO2
1983,All Fuels,New Mexico,10.714762,million metric tons of CO2
1983,Coal,New Mexico,24.85416,million metric tons of CO2
1983,Petroleum,New Mexico,.107062,million metric tons of CO2
1983,Natural Gas,New Mexico,1.610801,million metric tons of CO2
1983,All Fuels,New Mexico,26.572023,million metric tons of CO2
1983,Coal,New Mexico,.201092,million metric tons of CO2
1983,Petroleum,New Mexico,3.30479,million metric tons of CO2
1983,Natural Gas,New Mexico,3.627981,million metric tons of CO2
1983,All Fuels,New Mexico,7.133864,million metric tons of CO2
1983,All Fuels,New Mexico,48.671355,million metric tons of CO2
1983,Coal,New Mexico,25.076283,million metric tons of CO2
1983,Petroleum,New Mexico,13.97477,million metric tons of CO2
1983,Natural Gas,New Mexico,9.620302,million metric tons of CO2
1984,Coal,New Mexico,.002881,million metric tons of CO2
1984,Petroleum,New Mexico,.161651,million metric tons of CO2
1984,Natural Gas,New Mexico,1.541716,million metric tons of CO2
1984,All Fuels,New Mexico,1.706247,million metric tons of CO2
1984,Coal,New Mexico,.012292,million metric tons of CO2
1984,Petroleum,New Mexico,.488947,million metric tons of CO2
1984,Natural Gas,New Mexico,1.291408,million metric tons of CO2
1984,All Fuels,New Mexico,1.792647,million metric tons of CO2
1984,Coal,New Mexico,0,million metric tons of CO2
1984,Petroleum,New Mexico,9.349869,million metric tons of CO2
1984,Natural Gas,New Mexico,.524474,million metric tons of CO2
1984,All Fuels,New Mexico,9.874343,million metric tons of CO2
1984,Coal,New Mexico,23.881626,million metric tons of CO2
1984,Petroleum,New Mexico,.057209,million metric tons of CO2
1984,Natural Gas,New Mexico,1.627025,million metric tons of CO2
1984,All Fuels,New Mexico,25.56586,million metric tons of CO2
1984,Coal,New Mexico,.153515,million metric tons of CO2
1984,Petroleum,New Mexico,3.063394,million metric tons of CO2
1984,Natural Gas,New Mexico,3.840411,million metric tons of CO2
1984,All Fuels,New Mexico,7.05732,million metric tons of CO2
1984,All Fuels,New Mexico,45.996417,million metric tons of CO2
1984,Coal,New Mexico,24.050314,million metric tons of CO2
1984,Petroleum,New Mexico,13.121069,million metric tons of CO2
1984,Natural Gas,New Mexico,8.825033,million metric tons of CO2
1985,Coal,New Mexico,.003361,million metric tons of CO2
1985,Petroleum,New Mexico,.503947,million metric tons of CO2
1985,Natural Gas,New Mexico,1.266277,million metric tons of CO2
1985,All Fuels,New Mexico,1.773584,million metric tons of CO2
1985,Coal,New Mexico,.011908,million metric tons of CO2
1985,Petroleum,New Mexico,.320485,million metric tons of CO2
1985,Natural Gas,New Mexico,.965229,million metric tons of CO2
1985,All Fuels,New Mexico,1.297622,million metric tons of CO2
1985,Coal,New Mexico,0,million metric tons of CO2
1985,Petroleum,New Mexico,9.598286,million metric tons of CO2
1985,Natural Gas,New Mexico,1.497815,million metric tons of CO2
1985,All Fuels,New Mexico,11.096101,million metric tons of CO2
1985,Coal,New Mexico,25.340189,million metric tons of CO2
1985,Petroleum,New Mexico,.038747,million metric tons of CO2
1985,Natural Gas,New Mexico,1.511017,million metric tons of CO2
1985,All Fuels,New Mexico,26.889954,million metric tons of CO2
1985,Coal,New Mexico,.169796,million metric tons of CO2
1985,Petroleum,New Mexico,2.185579,million metric tons of CO2
1985,Natural Gas,New Mexico,3.217365,million metric tons of CO2
1985,All Fuels,New Mexico,5.57274,million metric tons of CO2
1985,All Fuels,New Mexico,46.630001,million metric tons of CO2
1985,Coal,New Mexico,25.525254,million metric tons of CO2
1985,Petroleum,New Mexico,12.647044,million metric tons of CO2
1985,Natural Gas,New Mexico,8.457703,million metric tons of CO2
1986,Coal,New Mexico,.002209,million metric tons of CO2
1986,Petroleum,New Mexico,.249768,million metric tons of CO2
1986,Natural Gas,New Mexico,1.379633,million metric tons of CO2
1986,All Fuels,New Mexico,1.63161,million metric tons of CO2
1986,Coal,New Mexico,.007394,million metric tons of CO2
1986,Petroleum,New Mexico,.232761,million metric tons of CO2
1986,Natural Gas,New Mexico,1.185686,million metric tons of CO2
1986,All Fuels,New Mexico,1.425841,million metric tons of CO2
1986,Coal,New Mexico,0,million metric tons of CO2
1986,Petroleum,New Mexico,10.101522,million metric tons of CO2
1986,Natural Gas,New Mexico,1.479258,million metric tons of CO2
1986,All Fuels,New Mexico,11.58078,million metric tons of CO2
1986,Coal,New Mexico,22.776885,million metric tons of CO2
1986,Petroleum,New Mexico,.03742,million metric tons of CO2
1986,Natural Gas,New Mexico,1.113897,million metric tons of CO2
1986,All Fuels,New Mexico,23.928202,million metric tons of CO2
1986,Coal,New Mexico,.192018,million metric tons of CO2
1986,Petroleum,New Mexico,2.023064,million metric tons of CO2
1986,Natural Gas,New Mexico,2.394358,million metric tons of CO2
1986,All Fuels,New Mexico,4.60944,million metric tons of CO2
1986,All Fuels,New Mexico,43.175873,million metric tons of CO2
1986,Coal,New Mexico,22.978506,million metric tons of CO2
1986,Petroleum,New Mexico,12.644534,million metric tons of CO2
1986,Natural Gas,New Mexico,7.552833,million metric tons of CO2
1987,Coal,New Mexico,.002401,million metric tons of CO2
1987,Petroleum,New Mexico,.246204,million metric tons of CO2
1987,Natural Gas,New Mexico,1.577451,million metric tons of CO2
1987,All Fuels,New Mexico,1.826056,million metric tons of CO2
1987,Coal,New Mexico,.00797,million metric tons of CO2
1987,Petroleum,New Mexico,.298167,million metric tons of CO2
1987,Natural Gas,New Mexico,1.142316,million metric tons of CO2
1987,All Fuels,New Mexico,1.448454,million metric tons of CO2
1987,Coal,New Mexico,0,million metric tons of CO2
1987,Petroleum,New Mexico,10.609444,million metric tons of CO2
1987,Natural Gas,New Mexico,1.472577,million metric tons of CO2
1987,All Fuels,New Mexico,12.082022,million metric tons of CO2
1987,Coal,New Mexico,24.684002,million metric tons of CO2
1975,Petroleum,Nebraska,.288691,million metric tons of CO2
1975,Natural Gas,Nebraska,2.278057,million metric tons of CO2
1975,All Fuels,Nebraska,2.577983,million metric tons of CO2
1975,Coal,Nebraska,.000095,million metric tons of CO2
1975,Petroleum,Nebraska,9.942397,million metric tons of CO2
1975,Natural Gas,Nebraska,.550931,million metric tons of CO2
1975,All Fuels,Nebraska,10.493423,million metric tons of CO2
1975,Coal,Nebraska,2.547516,million metric tons of CO2
1975,Petroleum,Nebraska,.443711,million metric tons of CO2
1975,Natural Gas,Nebraska,1.964179,million metric tons of CO2
1975,All Fuels,Nebraska,4.955406,million metric tons of CO2
1975,Coal,Nebraska,.561574,million metric tons of CO2
1975,Petroleum,Nebraska,2.498989,million metric tons of CO2
1975,Natural Gas,Nebraska,3.725706,million metric tons of CO2
1975,All Fuels,Nebraska,6.786269,million metric tons of CO2
1975,All Fuels,Nebraska,28.718179,million metric tons of CO2
1975,Coal,Nebraska,3.125222,million metric tons of CO2
1975,Petroleum,Nebraska,14.231417,million metric tons of CO2
1975,Natural Gas,Nebraska,11.36154,million metric tons of CO2
1985,Coal,South Carolina,18.854792,million metric tons of CO2
1985,Petroleum,South Carolina,.079514,million metric tons of CO2
1985,Natural Gas,South Carolina,.026351,million metric tons of CO2
1985,All Fuels,South Carolina,18.960656,million metric tons of CO2
1985,Coal,South Carolina,5.941952,million metric tons of CO2
1985,Petroleum,South Carolina,2.912761,million metric tons of CO2
1985,Natural Gas,South Carolina,3.284677,million metric tons of CO2
1985,All Fuels,South Carolina,12.13939,million metric tons of CO2
1985,All Fuels,South Carolina,54.071875,million metric tons of CO2
1985,Coal,South Carolina,24.953369,million metric tons of CO2
1985,Petroleum,South Carolina,23.957133,million metric tons of CO2
1985,Natural Gas,South Carolina,5.161373,million metric tons of CO2
1986,Coal,South Carolina,.12071,million metric tons of CO2
1986,Petroleum,South Carolina,1.295917,million metric tons of CO2
1986,Natural Gas,South Carolina,.952504,million metric tons of CO2
1986,All Fuels,South Carolina,2.369131,million metric tons of CO2
1986,Coal,South Carolina,.40419,million metric tons of CO2
1986,Petroleum,South Carolina,.622235,million metric tons of CO2
1986,Natural Gas,South Carolina,.868043,million metric tons of CO2
1986,All Fuels,South Carolina,1.894468,million metric tons of CO2
1986,Coal,South Carolina,0,million metric tons of CO2
1986,Petroleum,South Carolina,19.473495,million metric tons of CO2
1986,Natural Gas,South Carolina,.129634,million metric tons of CO2
1986,All Fuels,South Carolina,19.603129,million metric tons of CO2
1986,Coal,South Carolina,18.733807,million metric tons of CO2
1986,Petroleum,South Carolina,.050674,million metric tons of CO2
1986,Natural Gas,South Carolina,.075182,million metric tons of CO2
1986,All Fuels,South Carolina,18.859664,million metric tons of CO2
1986,Coal,South Carolina,5.82148,million metric tons of CO2
1986,Petroleum,South Carolina,2.59102,million metric tons of CO2
1986,Natural Gas,South Carolina,3.208748,million metric tons of CO2
1986,All Fuels,South Carolina,11.621248,million metric tons of CO2
1986,All Fuels,South Carolina,54.34764,million metric tons of CO2
1986,Coal,South Carolina,25.080187,million metric tons of CO2
1986,Petroleum,South Carolina,24.033341,million metric tons of CO2
1986,Natural Gas,South Carolina,5.234112,million metric tons of CO2
1987,Coal,South Carolina,.066549,million metric tons of CO2
1987,Petroleum,South Carolina,1.543338,million metric tons of CO2
1987,Natural Gas,South Carolina,1.101013,million metric tons of CO2
1987,All Fuels,South Carolina,2.710901,million metric tons of CO2
1987,Coal,South Carolina,.22279,million metric tons of CO2
1987,Petroleum,South Carolina,.742036,million metric tons of CO2
1987,Natural Gas,South Carolina,.937235,million metric tons of CO2
1987,All Fuels,South Carolina,1.90206,million metric tons of CO2
1987,Coal,South Carolina,0,million metric tons of CO2
1987,Petroleum,South Carolina,19.201359,million metric tons of CO2
1987,Natural Gas,South Carolina,.130164,million metric tons of CO2
2007,Coal,Tennessee,7.346125,million metric tons of CO2
2007,Petroleum,Tennessee,6.390897,million metric tons of CO2
2007,Natural Gas,Tennessee,4.891283,million metric tons of CO2
2007,All Fuels,Tennessee,18.628305,million metric tons of CO2
2007,All Fuels,Tennessee,129.054697,million metric tons of CO2
2007,Coal,Tennessee,64.1476,million metric tons of CO2
2007,Petroleum,Tennessee,52.913573,million metric tons of CO2
2007,Natural Gas,Tennessee,11.993525,million metric tons of CO2
2008,Coal,Tennessee,0,million metric tons of CO2
